user_id,task_cnt,task_group
218648977,11,11-15
66442561,11,11-15
208588112,11,11-15
49082802,11,11-15
120986703,11,11-15
53863447,11,11-15
208463029,11,11-15
212268288,11,11-15
74823305,11,11-15
12859128,11,11-15
1428690,11,11-15
46833925,11,11-15
28904551,11,11-15
219110659,11,11-15
51593395,11,11-15
38586778,11,11-15
222265206,11,11-15
35497615,11,11-15
15029206,11,11-15
11938649,11,11-15
206107712,11,11-15
48538199,11,11-15
11470758,11,11-15
24100750,11,11-15
42730960,11,11-15
219417267,11,11-15
4176653,11,11-15
43328867,11,11-15
14669216,11,11-15
18373877,11,11-15
43542279,11,11-15
75983980,11,11-15
68094774,11,11-15
21095181,11,11-15
46128479,11,11-15
208442902,11,11-15
19030139,11,11-15
86952933,11,11-15
221105278,11,11-15
207652176,11,11-15
13160468,11,11-15
221739331,11,11-15
30164339,11,11-15
49253161,11,11-15
38210293,11,11-15
216390504,11,11-15
17318536,11,11-15
32783802,11,11-15
61751387,11,11-15
87353910,11,11-15
124153857,11,11-15
46584087,11,11-15
2966605,11,11-15
78643401,11,11-15
82717113,11,11-15
221751405,11,11-15
223672769,11,11-15
212072978,11,11-15
10019596,11,11-15
52365509,11,11-15
20917558,11,11-15
15910066,11,11-15
9363384,11,11-15
60658077,11,11-15
25055362,11,11-15
79855851,11,11-15
221207060,11,11-15
207118238,11,11-15
222040381,11,11-15
17990746,11,11-15
223358357,11,11-15
220936718,11,11-15
20796595,11,11-15
200759811,11,11-15
213473164,11,11-15
76361835,11,11-15
121380187,11,11-15
81611987,11,11-15
215330313,11,11-15
3602071,11,11-15
214279684,11,11-15
218636933,11,11-15
21720533,11,11-15
220778506,11,11-15
222941672,11,11-15
11866595,11,11-15
69147089,11,11-15
223670201,11,11-15
220286219,11,11-15
17191309,11,11-15
44258849,11,11-15
50466741,11,11-15
221527857,11,11-15
219733777,11,11-15
220249636,11,11-15
68332391,11,11-15
76659981,11,11-15
211598605,11,11-15
9118536,11,11-15
25573303,11,11-15
18505979,11,11-15
211507089,11,11-15
74300130,11,11-15
74191206,11,11-15
59908680,11,11-15
77014247,11,11-15
222054644,11,11-15
216145882,11,11-15
11305321,11,11-15
206469940,11,11-15
223611492,11,11-15
54152376,11,11-15
47282550,11,11-15
21634018,11,11-15
15683649,11,11-15
25982916,11,11-15
222132816,11,11-15
16190250,11,11-15
23172172,11,11-15
221995021,10,6-10
206302092,10,6-10
79608032,10,6-10
9594681,10,6-10
49628767,10,6-10
45497208,10,6-10
22332474,10,6-10
12216487,10,6-10
78953467,10,6-10
37267346,10,6-10
120353273,10,6-10
61195124,10,6-10
221426241,10,6-10
221178666,10,6-10
70633672,10,6-10
220349552,10,6-10
9166977,10,6-10
221135036,10,6-10
76771957,10,6-10
222338593,10,6-10
28321863,10,6-10
84904325,10,6-10
8641473,10,6-10
219910679,10,6-10
205408892,10,6-10
74706514,10,6-10
223915753,10,6-10
223907636,10,6-10
46538379,10,6-10
47071893,10,6-10
222157575,10,6-10
120982257,10,6-10
47344996,10,6-10
18476882,10,6-10
28702659,10,6-10
36216791,10,6-10
37843525,10,6-10
214351682,10,6-10
205310829,10,6-10
59410830,10,6-10
40729666,10,6-10
75316860,10,6-10
45907223,10,6-10
17683663,10,6-10
76099732,10,6-10
222105762,10,6-10
212404561,10,6-10
20874751,10,6-10
49299424,10,6-10
43781612,10,6-10
220549998,10,6-10
60393105,10,6-10
6966623,10,6-10
19643393,10,6-10
220006956,10,6-10
59699894,10,6-10
121483959,10,6-10
218617977,10,6-10
37180276,10,6-10
211845963,10,6-10
8652096,10,6-10
222382593,10,6-10
218670445,10,6-10
204203170,10,6-10
219942320,10,6-10
221316810,10,6-10
49428000,10,6-10
88331345,10,6-10
220998192,10,6-10
57805751,10,6-10
214930201,10,6-10
23120399,10,6-10
61909850,10,6-10
81263571,10,6-10
42857019,10,6-10
8173024,10,6-10
214517231,10,6-10
17195349,10,6-10
22243808,10,6-10
74494168,10,6-10
214345202,10,6-10
85014439,10,6-10
6883349,10,6-10
16118142,10,6-10
209095064,10,6-10
200753702,10,6-10
84278501,10,6-10
212410611,10,6-10
213331675,10,6-10
37824651,10,6-10
215962754,10,6-10
205650564,10,6-10
205319614,10,6-10
14064901,10,6-10
220996465,10,6-10
8896471,10,6-10
65828327,10,6-10
18419024,10,6-10
49588291,10,6-10
38548386,10,6-10
68338584,10,6-10
223780906,10,6-10
205399209,10,6-10
4867326,10,6-10
38197900,10,6-10
49511822,10,6-10
72222631,10,6-10
212259122,10,6-10
2832994,10,6-10
10740310,10,6-10
29416329,10,6-10
10726881,10,6-10
215070611,10,6-10
223670036,10,6-10
38083559,10,6-10
37407288,10,6-10
122762138,10,6-10
86171315,10,6-10
216204194,10,6-10
35361538,10,6-10
73215160,10,6-10
221471825,10,6-10
81672108,10,6-10
8575165,10,6-10
207638404,10,6-10
215975156,10,6-10
86752498,10,6-10
200760702,10,6-10
25249203,10,6-10
221479775,10,6-10
72771050,10,6-10
25122581,10,6-10
58956167,10,6-10
13024991,10,6-10
12873977,10,6-10
16590901,10,6-10
205659674,10,6-10
222848681,10,6-10
220476375,10,6-10
215600072,10,6-10
215707522,10,6-10
15807142,10,6-10
209813918,10,6-10
9239082,10,6-10
220033487,10,6-10
222497170,10,6-10
222030220,10,6-10
6124490,10,6-10
205659141,10,6-10
67110430,10,6-10
31870570,10,6-10
37250063,10,6-10
3769078,10,6-10
34237592,10,6-10
217129256,10,6-10
21454589,10,6-10
4702732,10,6-10
205395747,10,6-10
33659795,10,6-10
213089076,10,6-10
218019856,10,6-10
49325095,10,6-10
205400855,10,6-10
34560387,10,6-10
213670935,10,6-10
213863582,10,6-10
20310250,10,6-10
212829526,10,6-10
4262080,10,6-10
222103316,10,6-10
220212488,10,6-10
213299029,10,6-10
221489192,10,6-10
58789955,10,6-10
12347312,10,6-10
122181851,10,6-10
82069472,10,6-10
208839214,10,6-10
205319590,10,6-10
216196891,10,6-10
120686043,10,6-10
5766681,10,6-10
205384323,10,6-10
215485020,10,6-10
44086239,10,6-10
9792288,10,6-10
205403562,10,6-10
220987495,10,6-10
201471144,10,6-10
18616943,10,6-10
8214805,10,6-10
120568320,10,6-10
80222904,10,6-10
205355041,10,6-10
43166050,10,6-10
206018724,10,6-10
8873618,10,6-10
82382794,10,6-10
84245360,10,6-10
68511975,10,6-10
11588126,10,6-10
39682302,10,6-10
27966890,10,6-10
223446942,10,6-10
62178719,10,6-10
17464066,10,6-10
17392012,10,6-10
222049551,10,6-10
32471361,10,6-10
216706964,10,6-10
208602896,10,6-10
212195870,10,6-10
24565365,10,6-10
221732012,10,6-10
24237754,10,6-10
34168950,10,6-10
68994844,10,6-10
217887838,10,6-10
221036696,10,6-10
12521071,10,6-10
212348319,10,6-10
72089496,10,6-10
208975658,10,6-10
221046820,10,6-10
220888114,10,6-10
214805350,10,6-10
28596640,10,6-10
12274289,10,6-10
33386400,10,6-10
64484956,10,6-10
34899217,10,6-10
45469195,10,6-10
58881695,10,6-10
221657251,10,6-10
35517908,10,6-10
59884229,10,6-10
19027127,10,6-10
77718255,10,6-10
209715666,10,6-10
223259040,10,6-10
204096870,10,6-10
215969759,10,6-10
41904753,10,6-10
220369156,10,6-10
8557500,10,6-10
37880971,10,6-10
204357321,10,6-10
205304732,10,6-10
34723272,10,6-10
35658745,10,6-10
221631200,10,6-10
56168295,10,6-10
29204700,10,6-10
23886098,10,6-10
52759970,10,6-10
213154411,10,6-10
218488857,10,6-10
85843948,10,6-10
27808392,10,6-10
202191577,10,6-10
15819678,10,6-10
216618312,10,6-10
221779015,10,6-10
214837779,10,6-10
8884409,10,6-10
208459853,10,6-10
45700479,10,6-10
75377561,10,6-10
72547832,10,6-10
222014250,10,6-10
208819249,10,6-10
75910197,10,6-10
73512662,10,6-10
3803765,10,6-10
5819504,9,6-10
204226811,9,6-10
18765419,9,6-10
18571061,9,6-10
212221023,9,6-10
221275918,9,6-10
123786465,9,6-10
76527080,9,6-10
44798608,9,6-10
32328244,9,6-10
213894263,9,6-10
66613751,9,6-10
212121359,9,6-10
205386896,9,6-10
212406227,9,6-10
205157782,9,6-10
21774508,9,6-10
220683655,9,6-10
221731875,9,6-10
52228703,9,6-10
219399196,9,6-10
48766624,9,6-10
22136632,9,6-10
46496260,9,6-10
223094297,9,6-10
47749872,9,6-10
77789095,9,6-10
48757941,9,6-10
5185887,9,6-10
220382852,9,6-10
223668071,9,6-10
15581627,9,6-10
203832029,9,6-10
8971901,9,6-10
37525616,9,6-10
33937517,9,6-10
46355642,9,6-10
216425630,9,6-10
216595234,9,6-10
210668482,9,6-10
20621410,9,6-10
47324570,9,6-10
221985702,9,6-10
206418459,9,6-10
33385411,9,6-10
41706320,9,6-10
27150518,9,6-10
29315799,9,6-10
25620612,9,6-10
49102508,9,6-10
221159908,9,6-10
75317046,9,6-10
17927917,9,6-10
206419614,9,6-10
3493636,9,6-10
69994876,9,6-10
12274091,9,6-10
205557638,9,6-10
70697729,9,6-10
220752448,9,6-10
46400501,9,6-10
76780979,9,6-10
61716385,9,6-10
203469477,9,6-10
205646850,9,6-10
219819057,9,6-10
221762250,9,6-10
47376706,9,6-10
122262306,9,6-10
36707626,9,6-10
38946244,9,6-10
78953407,9,6-10
222134039,9,6-10
220889316,9,6-10
29216775,9,6-10
216652115,9,6-10
44261965,9,6-10
212564549,9,6-10
218955263,9,6-10
221222915,9,6-10
215207410,9,6-10
24367467,9,6-10
209972351,9,6-10
17339873,9,6-10
221131050,9,6-10
203491170,9,6-10
219881248,9,6-10
25002221,9,6-10
213303469,9,6-10
223450047,9,6-10
219010838,9,6-10
79774964,9,6-10
50469173,9,6-10
19040039,9,6-10
41050374,9,6-10
219599623,9,6-10
34414437,9,6-10
6275548,9,6-10
218431801,9,6-10
15704283,9,6-10
20230221,9,6-10
56248654,9,6-10
57025632,9,6-10
218693406,9,6-10
218477139,9,6-10
38220305,9,6-10
47005192,9,6-10
49779494,9,6-10
213031109,9,6-10
220119899,9,6-10
215900929,9,6-10
221955884,9,6-10
4816866,9,6-10
120928281,9,6-10
221936069,9,6-10
18241361,9,6-10
74604047,9,6-10
50657429,9,6-10
220387490,9,6-10
25262259,9,6-10
121610141,9,6-10
33680876,9,6-10
213020919,9,6-10
220165315,9,6-10
29003986,9,6-10
17596212,9,6-10
71757411,9,6-10
21447831,9,6-10
208808947,9,6-10
17723247,9,6-10
33429217,9,6-10
53817185,9,6-10
8012761,9,6-10
214291199,9,6-10
75489621,9,6-10
88549,9,6-10
220753330,9,6-10
24407969,9,6-10
218823159,9,6-10
6448227,9,6-10
45851405,9,6-10
79730455,9,6-10
63881134,9,6-10
43933464,9,6-10
219946872,9,6-10
37581626,9,6-10
18562495,9,6-10
40162874,9,6-10
8334640,9,6-10
52440900,9,6-10
221035977,9,6-10
20491971,9,6-10
41784201,9,6-10
20247205,9,6-10
84264524,9,6-10
10712339,9,6-10
202526051,9,6-10
53397812,9,6-10
62812621,9,6-10
6453484,9,6-10
35694022,9,6-10
75161178,9,6-10
122555853,9,6-10
223860673,9,6-10
220421213,9,6-10
208882162,9,6-10
222270345,9,6-10
219894237,9,6-10
205317312,9,6-10
221996008,9,6-10
68616983,9,6-10
214296072,9,6-10
8859778,9,6-10
215914696,9,6-10
14287014,9,6-10
222008482,9,6-10
59965099,9,6-10
221597476,9,6-10
15272361,9,6-10
25615737,9,6-10
220846220,9,6-10
41116632,9,6-10
221207991,9,6-10
222497235,9,6-10
220174770,9,6-10
17788727,9,6-10
207625515,9,6-10
219059443,9,6-10
41562545,9,6-10
219889713,9,6-10
27222513,9,6-10
217938380,9,6-10
58822812,9,6-10
70562897,9,6-10
38183362,9,6-10
85483770,9,6-10
206372672,9,6-10
208608418,9,6-10
24808858,9,6-10
205326798,9,6-10
34559724,9,6-10
66720341,9,6-10
36660520,9,6-10
57134378,9,6-10
24453856,9,6-10
219133468,9,6-10
211633540,9,6-10
222023185,9,6-10
29333882,9,6-10
213346969,9,6-10
10865200,9,6-10
46554144,9,6-10
18981178,9,6-10
217881287,9,6-10
211599148,9,6-10
221797379,9,6-10
85776559,9,6-10
67095892,9,6-10
44700902,9,6-10
221635135,9,6-10
221721381,9,6-10
40425,9,6-10
8937243,9,6-10
5781580,9,6-10
219021445,9,6-10
202229823,9,6-10
221271310,9,6-10
8400591,9,6-10
211931391,9,6-10
220403576,9,6-10
60626088,9,6-10
9296767,9,6-10
27892568,9,6-10
66803883,9,6-10
220542282,9,6-10
222104668,9,6-10
30118373,9,6-10
27880766,9,6-10
219101227,9,6-10
5568819,9,6-10
14889802,9,6-10
14565614,9,6-10
205520213,9,6-10
220676673,9,6-10
212405797,9,6-10
54635626,9,6-10
23424006,9,6-10
44125136,9,6-10
8826599,9,6-10
58166106,9,6-10
14304599,9,6-10
72572797,9,6-10
204964224,9,6-10
206148217,9,6-10
52733037,9,6-10
220590126,9,6-10
35602702,9,6-10
67761322,9,6-10
80305862,9,6-10
62599027,9,6-10
218076174,9,6-10
217320177,9,6-10
217734433,9,6-10
41203828,9,6-10
220351545,9,6-10
84829955,9,6-10
86951154,9,6-10
204851070,9,6-10
78675474,9,6-10
215424544,9,6-10
13673732,9,6-10
12981421,9,6-10
218669299,9,6-10
20507133,9,6-10
70067828,9,6-10
47108150,9,6-10
219793080,9,6-10
219263281,9,6-10
220809417,8,6-10
214886246,8,6-10
220765891,8,6-10
223103757,8,6-10
120840748,8,6-10
5215742,8,6-10
58284137,8,6-10
220348341,8,6-10
57662713,8,6-10
69059038,8,6-10
44508877,8,6-10
219670228,8,6-10
220752956,8,6-10
218378463,8,6-10
8327905,8,6-10
212127000,8,6-10
40130020,8,6-10
20723718,8,6-10
18045976,8,6-10
22943686,8,6-10
34413418,8,6-10
219748149,8,6-10
200438579,8,6-10
22236648,8,6-10
46972517,8,6-10
213517567,8,6-10
76403732,8,6-10
28044472,8,6-10
76269161,8,6-10
45052970,8,6-10
217182676,8,6-10
220152277,8,6-10
223397649,8,6-10
28731606,8,6-10
214920713,8,6-10
200354384,8,6-10
221351852,8,6-10
73063693,8,6-10
212798552,8,6-10
21511649,8,6-10
244601,8,6-10
220834513,8,6-10
79718081,8,6-10
219929740,8,6-10
6355061,8,6-10
222465325,8,6-10
217987677,8,6-10
20938439,8,6-10
215001131,8,6-10
52424330,8,6-10
210605102,8,6-10
4369361,8,6-10
15792507,8,6-10
213914372,8,6-10
68640235,8,6-10
214803743,8,6-10
85642001,8,6-10
221882863,8,6-10
39790272,8,6-10
29370874,8,6-10
1839256,8,6-10
122066368,8,6-10
221910391,8,6-10
6211259,8,6-10
11293051,8,6-10
82766035,8,6-10
220035693,8,6-10
209830843,8,6-10
221248380,8,6-10
69593416,8,6-10
45702980,8,6-10
212410997,8,6-10
217919788,8,6-10
217204006,8,6-10
212127049,8,6-10
47012193,8,6-10
50536633,8,6-10
217866395,8,6-10
59409022,8,6-10
19668409,8,6-10
66611057,8,6-10
206231660,8,6-10
220966712,8,6-10
213462256,8,6-10
58041085,8,6-10
42234900,8,6-10
62236830,8,6-10
223025363,8,6-10
44248130,8,6-10
80331864,8,6-10
20654306,8,6-10
31656440,8,6-10
208710748,8,6-10
55880908,8,6-10
9037691,8,6-10
17424735,8,6-10
48884956,8,6-10
221857996,8,6-10
220694202,8,6-10
221711267,8,6-10
67073234,8,6-10
86497486,8,6-10
10185722,8,6-10
86127758,8,6-10
220740458,8,6-10
87790316,8,6-10
212411380,8,6-10
201495202,8,6-10
212396989,8,6-10
203743873,8,6-10
45261774,8,6-10
212410786,8,6-10
3467890,8,6-10
218600643,8,6-10
84247864,8,6-10
33221072,8,6-10
212399955,8,6-10
210603317,8,6-10
36892394,8,6-10
213062003,8,6-10
43623804,8,6-10
24282725,8,6-10
15606849,8,6-10
223602769,8,6-10
70363929,8,6-10
7989759,8,6-10
66738839,8,6-10
13448122,8,6-10
80277038,8,6-10
72282013,8,6-10
15854904,8,6-10
62064163,8,6-10
54182052,8,6-10
122265376,8,6-10
220131079,8,6-10
32684534,8,6-10
223521206,8,6-10
205289181,8,6-10
6333761,8,6-10
215502314,8,6-10
7763934,8,6-10
220443287,8,6-10
206230993,8,6-10
222045879,8,6-10
5408313,8,6-10
40355830,8,6-10
64877101,8,6-10
212191463,8,6-10
212154796,8,6-10
220715239,8,6-10
212160129,8,6-10
61353704,8,6-10
40430249,8,6-10
28257899,8,6-10
210277749,8,6-10
23862721,8,6-10
25061461,8,6-10
24520515,8,6-10
8916741,8,6-10
28362952,8,6-10
14948302,8,6-10
221943307,8,6-10
63732102,8,6-10
10269158,8,6-10
66601547,8,6-10
43000082,8,6-10
62594786,8,6-10
205344473,8,6-10
62348407,8,6-10
223561108,8,6-10
10957867,8,6-10
215072332,8,6-10
73252141,8,6-10
18906061,8,6-10
209767098,8,6-10
211571547,8,6-10
19578822,8,6-10
221838254,8,6-10
84781507,8,6-10
41507190,8,6-10
212154999,8,6-10
123779556,8,6-10
205382620,8,6-10
205383928,8,6-10
62510857,8,6-10
219913594,8,6-10
200900474,8,6-10
51883517,8,6-10
70629402,8,6-10
45325850,8,6-10
41809857,8,6-10
215270038,8,6-10
64277356,8,6-10
221982483,8,6-10
209871606,8,6-10
4082870,8,6-10
216585447,8,6-10
201159359,8,6-10
52082778,8,6-10
37782430,8,6-10
30598250,8,6-10
223347372,8,6-10
221944881,8,6-10
51485441,8,6-10
222354097,8,6-10
201711876,8,6-10
49059220,8,6-10
40802247,8,6-10
56170198,8,6-10
22545685,8,6-10
213781188,8,6-10
222021546,8,6-10
48224836,8,6-10
33322504,8,6-10
88056681,8,6-10
41435272,8,6-10
218485322,8,6-10
212199909,8,6-10
53558577,8,6-10
72074423,8,6-10
63658809,8,6-10
9627529,8,6-10
221816411,8,6-10
20569861,8,6-10
40371840,8,6-10
221996241,8,6-10
220992892,8,6-10
67058781,8,6-10
222238587,8,6-10
39450351,8,6-10
25623949,8,6-10
63467181,8,6-10
24405363,8,6-10
20649656,8,6-10
29563527,8,6-10
221601622,8,6-10
8348108,8,6-10
37408541,8,6-10
220714974,8,6-10
221729183,8,6-10
56509214,8,6-10
8576717,8,6-10
206597466,8,6-10
215107503,8,6-10
202537662,8,6-10
221692540,8,6-10
87956542,8,6-10
221157963,8,6-10
219979672,8,6-10
974109,8,6-10
223199513,8,6-10
76783889,8,6-10
26862566,8,6-10
212410451,8,6-10
27806108,8,6-10
87400340,8,6-10
79788502,8,6-10
211294545,8,6-10
219967171,8,6-10
54656667,8,6-10
23759284,8,6-10
41618935,8,6-10
221630969,8,6-10
87088033,8,6-10
18322119,8,6-10
33594417,8,6-10
45306184,8,6-10
221629015,8,6-10
39204209,8,6-10
217915132,8,6-10
218065349,8,6-10
217215910,8,6-10
24123281,8,6-10
217014220,8,6-10
200658321,8,6-10
20989928,8,6-10
212272442,8,6-10
26152582,8,6-10
222157240,8,6-10
9843549,8,6-10
221700137,8,6-10
18397615,8,6-10
212154776,8,6-10
53223049,8,6-10
76658462,8,6-10
213992639,8,6-10
218138507,8,6-10
12450657,8,6-10
121809285,8,6-10
21027534,8,6-10
40367023,8,6-10
21970593,8,6-10
222066956,8,6-10
207856423,7,6-10
120834135,7,6-10
80831781,7,6-10
66514164,7,6-10
204709432,7,6-10
220371485,7,6-10
211816179,7,6-10
220217749,7,6-10
10533489,7,6-10
215076520,7,6-10
217947708,7,6-10
223432811,7,6-10
52749635,7,6-10
214353070,7,6-10
211816094,7,6-10
47319609,7,6-10
205256131,7,6-10
21671637,7,6-10
207725723,7,6-10
218313543,7,6-10
798670,7,6-10
37747121,7,6-10
14309639,7,6-10
223959207,7,6-10
26277125,7,6-10
88000070,7,6-10
28001443,7,6-10
86285276,7,6-10
14288018,7,6-10
214612931,7,6-10
207641037,7,6-10
216423517,7,6-10
221956767,7,6-10
41710005,7,6-10
7493323,7,6-10
38961671,7,6-10
218139934,7,6-10
208792410,7,6-10
19657567,7,6-10
223292862,7,6-10
23709542,7,6-10
218282587,7,6-10
56066564,7,6-10
59982843,7,6-10
32558165,7,6-10
220062766,7,6-10
7055438,7,6-10
201894065,7,6-10
14029147,7,6-10
63876201,7,6-10
210545371,7,6-10
210425098,7,6-10
44767193,7,6-10
221667821,7,6-10
9000939,7,6-10
78645877,7,6-10
5406980,7,6-10
208729084,7,6-10
38209281,7,6-10
28799965,7,6-10
7861688,7,6-10
57115754,7,6-10
29236598,7,6-10
46589303,7,6-10
213274390,7,6-10
211616367,7,6-10
86026681,7,6-10
210542044,7,6-10
13326404,7,6-10
220954373,7,6-10
204858191,7,6-10
219009306,7,6-10
8080276,7,6-10
4899215,7,6-10
209249436,7,6-10
205266800,7,6-10
57044728,7,6-10
49631077,7,6-10
13428191,7,6-10
5057066,7,6-10
211717622,7,6-10
216198043,7,6-10
217250904,7,6-10
59076663,7,6-10
201248304,7,6-10
25764340,7,6-10
202702030,7,6-10
220747946,7,6-10
54315742,7,6-10
23052213,7,6-10
12443059,7,6-10
220871672,7,6-10
6756648,7,6-10
219933922,7,6-10
12831856,7,6-10
208639715,7,6-10
19299232,7,6-10
213034747,7,6-10
220647309,7,6-10
202475786,7,6-10
212857105,7,6-10
18315228,7,6-10
63261155,7,6-10
209577438,7,6-10
48566337,7,6-10
217153983,7,6-10
221076062,7,6-10
222109616,7,6-10
207203392,7,6-10
213607160,7,6-10
204843571,7,6-10
35704108,7,6-10
7684652,7,6-10
44923861,7,6-10
218409494,7,6-10
6889422,7,6-10
81441716,7,6-10
41184186,7,6-10
40005809,7,6-10
22956413,7,6-10
215671381,7,6-10
222227306,7,6-10
53311579,7,6-10
17384080,7,6-10
223191946,7,6-10
25915595,7,6-10
18205198,7,6-10
6859213,7,6-10
214311833,7,6-10
14350998,7,6-10
200089874,7,6-10
217282276,7,6-10
7453105,7,6-10
67057373,7,6-10
212759097,7,6-10
6420344,7,6-10
76744049,7,6-10
38299180,7,6-10
49093927,7,6-10
212146295,7,6-10
31979746,7,6-10
66376386,7,6-10
38255287,7,6-10
13437223,7,6-10
20351946,7,6-10
4248917,7,6-10
208910025,7,6-10
12294645,7,6-10
53949474,7,6-10
211166634,7,6-10
218649371,7,6-10
73409070,7,6-10
223886839,7,6-10
44873030,7,6-10
223131840,7,6-10
219254066,7,6-10
220136098,7,6-10
59269226,7,6-10
36590523,7,6-10
56665956,7,6-10
221773811,7,6-10
30806398,7,6-10
205029881,7,6-10
217419563,7,6-10
6689872,7,6-10
30836244,7,6-10
35404965,7,6-10
28472636,7,6-10
220293585,7,6-10
22746696,7,6-10
208807600,7,6-10
215236613,7,6-10
54287031,7,6-10
215105954,7,6-10
47958644,7,6-10
213287725,7,6-10
220988016,7,6-10
8271451,7,6-10
220827746,7,6-10
220083986,7,6-10
223919387,7,6-10
42316067,7,6-10
7484971,7,6-10
206629229,7,6-10
56034195,7,6-10
41998932,7,6-10
58790013,7,6-10
31754856,7,6-10
213751985,7,6-10
25635426,7,6-10
213021568,7,6-10
16432354,7,6-10
14691818,7,6-10
211552191,7,6-10
24912476,7,6-10
86092814,7,6-10
10760009,7,6-10
38823717,7,6-10
218616830,7,6-10
34877566,7,6-10
219400308,7,6-10
222062747,7,6-10
212160951,7,6-10
43617158,7,6-10
218024448,7,6-10
71927061,7,6-10
208804293,7,6-10
86974014,7,6-10
6836657,7,6-10
209040650,7,6-10
37810477,7,6-10
88566425,7,6-10
68634169,7,6-10
86966645,7,6-10
222624717,7,6-10
7332783,7,6-10
222111808,7,6-10
36316673,7,6-10
217702340,7,6-10
221055349,7,6-10
34445899,7,6-10
76386510,7,6-10
223454228,7,6-10
221895377,7,6-10
202634436,7,6-10
74251401,7,6-10
201160254,7,6-10
219245782,7,6-10
5964396,7,6-10
18966038,7,6-10
25916235,7,6-10
21840540,7,6-10
19471982,7,6-10
5303483,7,6-10
34906697,7,6-10
65196980,7,6-10
15930978,7,6-10
121759480,7,6-10
27700523,7,6-10
8707837,7,6-10
86982654,7,6-10
213379562,7,6-10
10057595,7,6-10
40853897,7,6-10
217036930,7,6-10
42810771,7,6-10
219147211,7,6-10
220859703,7,6-10
38295899,7,6-10
65032615,7,6-10
218268221,7,6-10
216881295,7,6-10
223559111,7,6-10
59102366,7,6-10
220293104,7,6-10
14737340,7,6-10
218156810,7,6-10
73254639,7,6-10
47992624,7,6-10
122182691,7,6-10
26386736,7,6-10
37599001,7,6-10
65168727,7,6-10
223341403,7,6-10
37875298,7,6-10
67085694,7,6-10
7474436,7,6-10
215791934,7,6-10
10069996,7,6-10
206950907,7,6-10
19634908,7,6-10
221917116,7,6-10
52827418,7,6-10
71441002,7,6-10
88175604,7,6-10
72170347,7,6-10
6485987,7,6-10
18303275,7,6-10
221213859,7,6-10
33108870,7,6-10
80045004,7,6-10
81253774,7,6-10
88359175,7,6-10
8419230,7,6-10
216959227,7,6-10
223559489,7,6-10
47295623,7,6-10
22446167,7,6-10
65628093,7,6-10
218740835,7,6-10
215476660,7,6-10
18224157,7,6-10
218492184,7,6-10
23249870,7,6-10
223520550,7,6-10
206289441,7,6-10
217507403,7,6-10
72604405,7,6-10
205326030,7,6-10
37008677,7,6-10
219692862,7,6-10
72869259,7,6-10
223111476,7,6-10
3685112,7,6-10
205388116,7,6-10
68329653,7,6-10
123262597,7,6-10
23627811,6,6-10
220392936,6,6-10
3146343,6,6-10
220674261,6,6-10
37107706,6,6-10
53741500,6,6-10
208979056,6,6-10
80108459,6,6-10
56793502,6,6-10
50443073,6,6-10
73776820,6,6-10
20807726,6,6-10
220749624,6,6-10
220984046,6,6-10
202870064,6,6-10
22136296,6,6-10
12986866,6,6-10
77684534,6,6-10
4522913,6,6-10
220777636,6,6-10
219850871,6,6-10
6953478,6,6-10
5305768,6,6-10
22070476,6,6-10
75765036,6,6-10
47372007,6,6-10
221250282,6,6-10
15977717,6,6-10
74821169,6,6-10
2986922,6,6-10
85046878,6,6-10
210762841,6,6-10
12976432,6,6-10
217455376,6,6-10
204401676,6,6-10
25481227,6,6-10
123118946,6,6-10
80680439,6,6-10
70968944,6,6-10
16802805,6,6-10
37267633,6,6-10
217251992,6,6-10
67360646,6,6-10
2837706,6,6-10
219896542,6,6-10
223749859,6,6-10
34862596,6,6-10
13263465,6,6-10
223495403,6,6-10
17221200,6,6-10
82707073,6,6-10
223750553,6,6-10
209566272,6,6-10
604102,6,6-10
204371036,6,6-10
49824711,6,6-10
65533759,6,6-10
80059897,6,6-10
85266381,6,6-10
22474775,6,6-10
221532888,6,6-10
220005696,6,6-10
220964533,6,6-10
41831935,6,6-10
222123736,6,6-10
221182299,6,6-10
213380074,6,6-10
221436005,6,6-10
58653582,6,6-10
221034454,6,6-10
43433867,6,6-10
27175675,6,6-10
205310950,6,6-10
37568481,6,6-10
212909341,6,6-10
219915963,6,6-10
212997956,6,6-10
208810392,6,6-10
4860442,6,6-10
221520003,6,6-10
67650617,6,6-10
220425120,6,6-10
42026475,6,6-10
220094322,6,6-10
2936900,6,6-10
220875821,6,6-10
219230510,6,6-10
13750434,6,6-10
219958182,6,6-10
1498490,6,6-10
43529306,6,6-10
212392800,6,6-10
34960828,6,6-10
214637692,6,6-10
66617861,6,6-10
81075818,6,6-10
77835839,6,6-10
220109601,6,6-10
212196094,6,6-10
213791070,6,6-10
220427462,6,6-10
65307798,6,6-10
204506806,6,6-10
201621809,6,6-10
19398740,6,6-10
25599062,6,6-10
79844035,6,6-10
31589554,6,6-10
205586595,6,6-10
27559700,6,6-10
218780163,6,6-10
223922954,6,6-10
217904852,6,6-10
205354992,6,6-10
69102633,6,6-10
22208054,6,6-10
217943514,6,6-10
50327837,6,6-10
213799828,6,6-10
215704913,6,6-10
221216727,6,6-10
203171897,6,6-10
221491719,6,6-10
223868693,6,6-10
220814511,6,6-10
34584626,6,6-10
220726979,6,6-10
86099899,6,6-10
