user_id,次数,总增量,最大单次,最小单次,Old起始值,New最终值
58705977,3,10,6,2,53,70
42149927,4,10,4,2,177,199
202513321,4,10,4,2,158,181
203471736,4,10,4,2,54,60
10125609,2,10,8,2,131,120
43310943,2,10,8,2,121,131
10648389,5,10,2,2,227,233
207820001,5,10,2,2,359,369
208034260,4,10,4,2,155,154
39230615,2,10,6,4,134,119
59141457,2,10,6,4,1124,1141
12411428,5,10,2,2,48,52
88561630,2,10,6,4,93,122
35466278,4,10,4,2,47,66
40108810,1,10,10,10,341,351
12645899,1,10,10,10,457,467
34804511,3,10,6,2,15319,15333
72733375,3,10,6,2,203,224
21807500,3,10,6,2,71,71
51227531,2,10,8,2,149,167
12572516,3,10,4,2,91,104
25333633,4,10,4,2,236,17
208176987,5,10,2,2,612,607
35822895,1,10,10,10,53,63
22965502,3,10,6,2,148,160
65056507,3,10,6,2,74,84
65048852,2,10,8,2,53,52
72635564,2,10,6,4,288,310
24727227,3,10,4,2,376,384
201124645,2,10,6,4,985,985
12170808,2,10,6,4,750,760
72038219,1,10,10,10,1818,1828
37914602,2,10,6,4,79,78
24884226,1,10,10,10,598,608
67519980,4,10,4,2,1381,823
39529067,1,10,10,10,419,429
48482613,4,10,4,2,141,96
40871687,4,10,4,2,725,729
8518962,1,10,10,10,5374,5384
67075963,2,10,6,4,326,325
72961247,5,10,2,2,188,281
42240810,2,10,6,4,9316,9311
26068370,5,10,2,2,1165,1163
27044121,5,10,2,2,621,626
215532076,2,10,6,4,165,1040
32997320,3,10,6,2,51,75
217962934,4,10,4,2,107,96
217441346,1,10,10,10,3001,3011
15680473,2,10,6,4,224,235
56638770,2,10,8,2,690,681
77439084,4,10,4,2,1881,1891
15059308,2,10,8,2,490,490
38102537,1,10,10,10,85,95
218500891,2,10,6,4,185,196
218480872,2,10,6,4,93,105
4442426,2,10,8,2,108,118
4718092,5,10,2,2,173,167
30034713,2,10,8,2,185,130
217999962,5,10,2,2,270,266
19499167,2,10,6,4,279,291
19433915,2,10,6,4,85,84
81147860,2,10,6,4,50,48
17641709,2,10,8,2,100,111
28608979,2,10,6,4,74,74
43931948,4,10,4,2,119,109
14612804,3,10,4,2,470,458
41460338,1,10,10,10,72776,72786
41277126,4,10,4,2,65,82
14750818,2,10,8,2,150,82
38704798,5,10,2,2,93,97
49380068,3,10,4,2,7270,7270
73875235,4,10,4,2,354,363
27411943,1,10,10,10,259,269
37021007,4,10,4,2,767,766
20528101,1,10,10,10,232,242
74614855,4,10,4,2,78,62
34658028,1,10,10,10,16,26
75652359,2,10,6,4,462,460
13875208,3,10,4,2,251,245
34354985,3,10,4,2,129,115
34512599,5,10,2,2,1408,2032
46265563,3,10,4,2,80,77
43852360,2,10,8,2,92,106
86441681,3,10,6,2,388,381
211093942,3,10,6,2,97,87
31039838,4,10,4,2,28,26
37864112,2,10,8,2,20,44
37774016,3,10,6,2,94,91
50621724,1,10,10,10,1490,1500
46071681,2,10,6,4,65,78
6849226,4,10,4,2,898,896
20644534,3,10,6,2,80,77
31050712,1,10,10,10,437,447
8269931,3,10,6,2,135,10
31318798,3,10,4,2,161,171
208990339,2,10,8,2,164,163
8136101,3,10,4,2,590,611
57650512,2,10,6,4,509,506
63522079,2,10,8,2,218,239
13048940,3,10,6,2,182,182
87557223,3,10,6,2,635,643
50135152,1,10,10,10,477,487
220029775,1,10,10,10,11511,11521
48043083,3,10,6,2,306,293
57327304,2,10,8,2,182,194
82522730,4,10,4,2,38,24
16299030,4,10,4,2,157,163
17480610,3,10,6,2,1558,1566
61603536,1,10,10,10,340,350
57520319,2,10,6,4,199,185
216108776,1,10,10,10,2666,2676
15315185,2,10,6,4,109,119
29035701,1,10,10,10,4301,4311
213654411,1,10,10,10,611,621
5608223,2,10,6,4,41,59
19738598,3,10,4,2,88,87
83457680,1,10,10,10,193,203
12624823,1,8,8,8,279,287
24715327,4,8,2,2,4812,1792
25951645,3,8,4,2,559,567
25825344,3,8,4,2,103,109
39621038,4,8,2,2,419,402
9454481,3,8,4,2,62,48
201851631,2,8,4,4,15,23
201729274,3,8,4,2,153,135
58394729,1,8,8,8,207,215
47295112,1,8,8,8,433,441
41595126,1,8,8,8,321,329
121534546,2,8,6,2,107,128
73054770,3,8,4,2,76,76
21907396,3,8,4,2,60,80
21879359,4,8,2,2,19,830
27155300,4,8,2,2,741,739
69251466,2,8,6,2,95,103
206105954,4,8,2,2,110,107
206076203,4,8,2,2,173,185
205230676,4,8,2,2,560,558
53217066,3,8,4,2,137,137
10208007,2,8,6,2,2610,849
219021254,2,8,6,2,585,2233
220220054,1,8,8,8,130,138
220667075,2,8,6,2,775,775
2807063,2,8,6,2,52,49
79986925,2,8,6,2,102,99
51871917,4,8,2,2,365,359
31005231,3,8,4,2,71,77
49521608,4,8,2,2,56,46
9313031,2,8,6,2,555,423
9393397,4,8,2,2,75,80
23267191,3,8,4,2,2725,89
23315198,1,8,8,8,375,383
23246029,2,8,6,2,576,584
23246777,3,8,4,2,83,73
23555254,4,8,2,2,180,177
36054287,3,8,4,2,82,77
24026695,2,8,4,4,47,41
68974259,3,8,4,2,428,446
70156027,2,8,6,2,2308,2299
53809280,4,8,2,2,80,68
67394942,2,8,4,4,42,54
22653584,2,8,6,2,308,318
64930610,3,8,4,2,210,196
22300968,3,8,4,2,101,101
9182742,2,8,6,2,184,193
207197381,4,8,2,2,79,177
48299980,1,8,8,8,2,10
39977184,3,8,4,2,108,105
12678186,2,8,6,2,59,530
55823558,3,8,4,2,172,162
34796873,4,8,2,2,76,82
43106459,3,8,4,2,64,63
21887371,2,8,6,2,123,131
25504941,2,8,4,4,339,329
47085919,3,8,4,2,98,89
85449149,1,8,8,8,400,408
85140933,3,8,4,2,516,526
13916755,2,8,6,2,231,241
38674825,2,8,4,4,456,453
212873640,1,8,8,8,101,109
212220520,3,8,4,2,40,45
27367481,3,8,4,2,68,67
209211365,4,8,2,2,32,42
13174090,3,8,4,2,137,147
209210039,4,8,2,2,288,294
7937154,4,8,2,2,210,220
87323516,4,8,2,2,71,54
87548397,3,8,4,2,91,97
87266452,4,8,2,2,309,1252
210733499,3,8,4,2,34,41
73638673,4,8,2,2,67,86
50660846,2,8,4,4,208,216
73867798,4,8,2,2,2524,517
63817746,4,8,2,2,86,83
13107662,3,8,4,2,81,79
13100937,2,8,6,2,105,105
20621797,3,8,4,2,103,112
7367335,4,8,2,2,2702,2702
77364876,3,8,4,2,1121,1106
13868623,4,8,2,2,18,38
84537023,3,8,4,2,84,103
215702910,2,8,6,2,531,531
19581789,2,8,4,4,200,192
56652072,2,8,6,2,135,98
19719551,2,8,4,4,246,238
41172607,4,8,2,2,104,100
29446496,2,8,6,2,251,251
29708155,3,8,4,2,94,84
6018287,3,8,4,2,26646,26646
214136607,1,8,8,8,2021,2029
28348337,4,8,2,2,182,178
59856514,2,8,6,2,367,385
5968693,4,8,2,2,99,107
213075067,4,8,2,2,4265,4269
19673144,2,8,6,2,550,561
216505329,1,8,8,8,387,395
33172032,2,8,6,2,124,139
34127757,2,8,6,2,108,108
62101601,3,8,4,2,20,10
59725113,2,8,4,4,224,220
215492440,2,8,6,2,1389,598
17404727,4,8,2,2,96,82
3835444,2,8,4,4,209,217
17649139,2,8,4,4,78,77
60295598,2,8,4,4,102,102
30379497,1,8,8,8,427,435
48145859,4,8,2,2,60,69
19100392,3,8,4,2,284,284
18040806,2,8,6,2,98,117
18002332,2,8,4,4,489,356
219378732,1,6,6,6,267,273
219535131,2,6,4,2,19701,12506
219546331,2,6,4,2,1654,408
218838499,2,6,4,2,359,366
69712509,3,6,2,2,2172,2775
70125906,2,6,4,2,462,479
23697304,1,6,6,6,212,218
23858236,1,6,6,6,5972,5978
203615719,1,6,6,6,293,299
201952064,1,6,6,6,552,558
10300967,3,6,2,2,53,52
42365611,1,6,6,6,3,9
42708290,2,6,4,2,74,80
18633570,3,6,2,2,143,147
80082610,2,6,4,2,1407,495
17791451,2,6,4,2,36,24
56963121,2,6,4,2,49,49
24006343,1,6,6,6,2963,2969
204890959,2,6,4,2,60,66
24568708,1,6,6,6,29,35
68977666,2,6,4,2,1021,1027
32101513,3,6,2,2,32,51
57045506,2,6,4,2,261,261
80894814,2,6,4,2,10,5
29223697,2,6,4,2,59,80
4874161,3,6,2,2,141,158
33511518,2,6,4,2,1062,1068
11308517,3,6,2,2,41,57
23879310,3,6,2,2,105,103
70579597,1,6,6,6,175,181
71196247,3,6,2,2,59,59
22920268,2,6,4,2,59,45
39483287,2,6,4,2,65,73
39696855,3,6,2,2,94,88
207314833,2,6,4,2,44,39
32806417,3,6,2,2,41,33
32420528,3,6,2,2,201,199
54428853,1,6,6,6,39,45
54839551,1,6,6,6,1145,1151
11676856,1,6,6,6,100,106
201078557,2,6,4,2,128,134
25002221,2,6,4,2,5,4
25122581,1,6,6,6,94,100
24729085,3,6,2,2,35,33
16274477,3,6,2,2,106,110
47877446,1,6,6,6,5,11
33088661,1,6,6,6,93,99
217885015,2,6,4,2,2065,2071
217941499,2,6,4,2,321,318
19322149,3,6,2,2,756,756
19424274,2,6,4,2,44,2166
19463893,3,6,2,2,534,545
33828422,3,6,2,2,108,115
33934353,2,6,4,2,23499,23499
33978759,3,6,2,2,159,165
28783747,3,6,2,2,144,21
215073593,2,6,4,2,796,796
215406527,2,6,4,2,2149,2149
216708511,1,6,6,6,26081,26087
81708630,3,6,2,2,104,104
16258085,2,6,4,2,80,86
24737098,3,6,2,2,145,143
122113568,1,6,6,6,32,38
123142839,2,6,4,2,34,23
35791616,3,6,2,2,172,57
71272968,1,6,6,6,32,38
32615668,3,6,2,2,47,61
32619566,2,6,4,2,255,264
37945125,2,6,4,2,16,23
66362843,2,6,4,2,904,910
41790996,2,6,4,2,47,53
41950532,2,6,4,2,57,50
41950582,2,6,4,2,57,47
47488284,1,6,6,6,369,375
29391992,1,6,6,6,72,78
61860367,1,6,6,6,123,129
38321941,3,6,2,2,30,25
25339241,3,6,2,2,55,43
12546546,2,6,4,2,22,22
47316587,2,6,4,2,44,53
22104347,3,6,2,2,88,92
22112662,2,6,4,2,302,308
208533783,3,6,2,2,107,111
31782067,1,6,6,6,46,52
8152267,2,6,4,2,679,672
209395824,3,6,2,2,33,76
55918400,3,6,2,2,75,87
12370286,2,6,4,2,278,263
12484708,2,6,4,2,66,78
210620087,1,6,6,6,36,42
84473846,1,6,6,6,1,7
75375031,2,6,4,2,376,376
20002466,3,6,2,2,71,68
28268584,3,6,2,2,88,92
48907534,2,6,4,2,93,99
49220019,2,6,4,2,69,68
73460951,3,6,2,2,42,62
73560961,3,6,2,2,39,39
12826948,3,6,2,2,3051,3051
55539039,2,6,4,2,76,76
37662193,1,6,6,6,320,326
88718619,3,6,2,2,64,62
212103630,3,6,2,2,242,238
212181977,1,6,6,6,235,241
212425748,3,6,2,2,316,320
212493653,2,6,4,2,320,313
14313899,1,6,6,6,79,85
83891348,2,6,4,2,275,274
7351210,3,6,2,2,74,83
6950897,2,6,4,2,88,77
20553564,2,6,4,2,4195,4201
13520744,1,6,6,6,51,57
13121990,3,6,2,2,58,56
13286256,2,6,4,2,58,44
20919576,1,6,6,6,86,92
63229214,1,6,6,6,124,130
28082093,1,6,6,6,830,836
27389129,2,6,4,2,207,213
20325501,1,6,6,6,1289,1295
34681849,1,6,6,6,216,222
14098979,3,6,2,2,213,221
85199513,2,6,4,2,67,55
13631159,3,6,2,2,34,78
77121720,2,6,4,2,28,48
55969664,2,6,4,2,194,191
20766060,2,6,4,2,91,76
220981327,2,6,4,2,113,122
219623248,1,6,6,6,1069,1075
52229162,1,6,6,6,7,13
45902429,1,6,6,6,672,678
45973286,2,6,4,2,82,82
220856232,1,6,6,6,1088,1094
30948438,2,6,4,2,42,51
31007578,1,6,6,6,125,131
220481817,2,6,4,2,356,373
220578122,1,6,6,6,2888,2894
33427419,2,6,4,2,223,241
4620824,2,6,4,2,858,856
218443274,1,6,6,6,632,638
219655531,1,6,6,6,144,150
3029048,2,6,4,2,456,462
219075914,1,6,6,6,1142,1148
220807674,2,6,4,2,265,265
45070577,2,4,2,2,24,39
219097384,1,4,4,4,204,208
38238691,2,4,2,2,26,30
49447860,2,4,2,2,0,4
219873303,1,4,4,4,1025,1029
218473333,2,4,2,2,1154,3
218466173,2,4,2,2,4,19
218309488,2,4,2,2,36,47
57000930,1,4,4,4,75,79
51846386,1,4,4,4,77,81
220379392,1,4,4,4,48,52
220229244,1,4,4,4,1613,1617
45632157,2,4,2,2,22,34
59976267,2,4,2,2,52,66
218772469,1,4,4,4,59,63
74276538,2,4,2,2,342,342
20454483,2,4,2,2,31,31
56037875,2,4,2,2,3,18
77237347,2,4,2,2,201,198
57815934,2,4,2,2,103,107
57714371,1,4,4,4,588,592
85493557,1,4,4,4,0,4
34545169,1,4,4,4,832,836
75109234,1,4,4,4,2181,2185
27338372,2,4,2,2,24,30
28082637,1,4,4,4,238,242
62936823,2,4,2,2,946,950
62773054,2,4,2,2,77,52
43927063,2,4,2,2,58,57
44448008,1,4,4,4,75,79
20897667,2,4,2,2,72,84
13356809,2,4,2,2,136,132
85734715,1,4,4,4,1,5
13425163,2,4,2,2,283,295
32543986,2,4,2,2,48,48
211992690,2,4,2,2,6351,6355
211854711,2,4,2,2,722,726
211847661,2,4,2,2,1510,1503
211839075,1,4,4,4,1493,1497
7082285,2,4,2,2,46,46
211362929,2,4,2,2,176,168
210968726,2,4,2,2,219,224
40335623,2,4,2,2,270,274
40010963,1,4,4,4,440,444
21167199,2,4,2,2,61,65
84163378,2,4,2,2,28,28
14983329,1,4,4,4,212,216
36360564,1,4,4,4,24,28
52600111,2,4,2,2,16,10
37242138,1,4,4,4,1928,1932
36777778,2,4,2,2,70,74
212424902,1,4,4,4,15,19
212412881,1,4,4,4,64,68
6259760,1,4,4,4,2465,2469
74311147,2,4,2,2,442,455
88565307,1,4,4,4,94,98
87636187,1,4,4,4,142,146
13040017,2,4,2,2,66,84
33209656,2,4,2,2,94,99
37816378,2,4,2,2,33,38
72956432,1,4,4,4,71,75
55496017,2,4,2,2,614,614
38626648,1,4,4,4,658,662
34153959,2,4,2,2,54,54
41172397,1,4,4,4,2450,2454
19682470,2,4,2,2,46,46
62284125,1,4,4,4,45,49
38549927,1,4,4,4,1,5
38392237,2,4,2,2,38,37
212914207,2,4,2,2,1650,586
212835938,1,4,4,4,968,972
212513991,1,4,4,4,59,63
76210109,2,4,2,2,2,47
19941468,2,4,2,2,52,52
20353072,1,4,4,4,616,620
7278318,2,4,2,2,21,20
7196041,2,4,2,2,1347,1333
210547153,2,4,2,2,62,62
7639585,1,4,4,4,1464,1468
12510328,2,4,2,2,909,909
121362925,2,4,2,2,155,1149
35066724,1,4,4,4,29,33
7867149,1,4,4,4,409,413
31052343,1,4,4,4,783,787
26838525,1,4,4,4,140,144
46603856,2,4,2,2,516,825
27176060,1,4,4,4,45,49
59404388,1,4,4,4,46,50
31419709,2,4,2,2,27,41
22211984,1,4,4,4,30,34
31996079,2,4,2,2,622,626
42333240,2,4,2,2,101,98
66983109,2,4,2,2,37,49
25357612,1,4,4,4,61,65
15433271,1,4,4,4,1235,1239
15899853,2,4,2,2,18,5
28679671,2,4,2,2,52,2
5861096,1,4,4,4,84,88
214517311,1,4,4,4,1970,1974
214371629,1,4,4,4,3386,3390
213699007,2,4,2,2,3773,3777
14884887,1,4,4,4,46,50
41400427,1,4,4,4,66,70
66018817,1,4,4,4,1,5
50799416,2,4,2,2,63,70
36422297,2,4,2,2,138,143
43753708,2,4,2,2,40,36
24812479,2,4,2,2,56,46
22785189,1,4,4,4,1071,1075
121909207,1,4,4,4,588,592
16272737,2,4,2,2,47,7
216777856,2,4,2,2,32375,32375
215267265,1,4,4,4,1027,1031
215212281,1,4,4,4,48185,48189
214551391,2,4,2,2,2006,1236
19678975,1,4,4,4,265,269
77901621,2,4,2,2,79,67
61040174,2,4,2,2,101,106
60982766,2,4,2,2,1,18
60806421,1,4,4,4,63,67
60557614,2,4,2,2,129,183
217737747,1,4,4,4,486,490
32944538,2,4,2,2,153,153
82703855,2,4,2,2,19,3
82377265,1,4,4,4,168,172
25187706,2,4,2,2,251,256
208171139,2,4,2,2,606,610
208131155,2,4,2,2,15,19
201058202,2,4,2,2,23,32
54767277,1,4,4,4,926,930
32458918,2,4,2,2,380,369
32320809,2,4,2,2,0,11
39025757,1,4,4,4,56,60
48600409,2,4,2,2,1080,1075
39436967,1,4,4,4,45,49
24507103,2,4,2,2,825,705
206613404,2,4,2,2,344,360
205595229,2,4,2,2,11,9
23096672,1,4,4,4,50,54
23609088,1,4,4,4,38,42
4304786,1,4,4,4,1882,1886
218036052,2,4,2,2,16,34
4944447,2,4,2,2,37,37
4814733,2,4,2,2,1567,1567
5463773,1,4,4,4,70,74
5396993,2,4,2,2,31,45
5393319,1,4,4,4,85,89
5005041,1,4,4,4,3,7
16773944,1,4,4,4,16,20
17072178,2,4,2,2,53,40
80784004,2,4,2,2,573,573
201515673,1,4,4,4,80,84
58575303,1,4,4,4,1117,1121
205119297,2,4,2,2,53,68
204450309,2,4,2,2,59,63
204184953,2,4,2,2,677,681
10108078,1,4,4,4,2562,2566
10065420,1,4,4,4,366,370
31765060,2,4,2,2,166,155
35933833,1,4,4,4,1648,1652
35913774,1,4,4,4,0,4
37537706,1,4,4,4,368,372
18053526,1,4,4,4,158,162
80322830,2,4,2,2,93,92
80178875,1,4,4,4,252,256
80154443,2,4,2,2,112,111
18300587,2,4,2,2,1,5
18139052,2,4,2,2,122,118
18476461,2,4,2,2,86,84
19006370,1,4,4,4,109,113
18960193,1,4,4,4,8,12
79300480,1,4,4,4,69,73
78798108,1,4,4,4,0,4
78064664,2,4,2,2,243,247
202366545,2,4,2,2,221,221
202317815,1,4,4,4,457,461
41990956,2,4,2,2,106,111
46889967,2,4,2,2,42,42
46780040,2,4,2,2,34,41
23860044,2,4,2,2,1095,1099
220792592,1,4,4,4,199,203
3182561,1,4,4,4,440,444
219338244,1,4,4,4,2049,2053
2516657,1,2,2,2,707,709
51892362,1,2,2,2,15,17
52392830,1,2,2,2,0,2
45821768,1,2,2,2,27,29
4123797,1,2,2,2,18,20
4181177,1,2,2,2,172,174
18466295,1,2,2,2,37,39
79492475,1,2,2,2,14,16
79479691,1,2,2,2,31,33
19293514,1,2,2,2,35,37
19196936,1,2,2,2,40,42
18932448,1,2,2,2,61,63
33648452,1,2,2,2,251,253
33471760,1,2,2,2,32,34
218233542,1,2,2,2,92,94
218185935,1,2,2,2,1464,1466
218177032,1,2,2,2,140,142
5495944,1,2,2,2,31,33
5406980,1,2,2,2,3,5
5219903,1,2,2,2,35,37
16567364,1,2,2,2,1538,1540
16412828,1,2,2,2,166,168
23507196,1,2,2,2,1891,1893
23485591,1,2,2,2,234,236
201935746,1,2,2,2,32,34
10907419,1,2,2,2,164,166
11151437,1,2,2,2,57,59
11131174,1,2,2,2,8,10
201699332,1,2,2,2,15,17
201591952,1,2,2,2,9,11
9657846,1,2,2,2,31,33
31622396,1,2,2,2,93,95
69018407,1,2,2,2,65,67
68640371,1,2,2,2,28,30
24622794,1,2,2,2,213,215
204626739,1,2,2,2,263,265
69646127,1,2,2,2,46,48
69555786,1,2,2,2,116,118
8894865,1,2,2,2,150,152
8701674,1,2,2,2,7,9
9212364,1,2,2,2,149,151
200967400,1,2,2,2,17,19
200168511,1,2,2,2,89,91
124012824,1,2,2,2,51,53
35323191,1,2,2,2,95,97
54289633,1,2,2,2,42,44
32243542,1,2,2,2,52,54
38784518,1,2,2,2,190,192
48322936,1,2,2,2,37,39
206866064,1,2,2,2,355,357
9368915,1,2,2,2,1,3
206100721,1,2,2,2,46,48
206035544,1,2,2,2,23,25
205242682,1,2,2,2,25,27
44016445,1,2,2,2,22,24
24810665,1,2,2,2,65,67
32554626,1,2,2,2,597,599
22467927,1,2,2,2,14,16
53558809,1,2,2,2,6338,6340
123430746,1,2,2,2,369,371
122145475,1,2,2,2,75,77
122129708,1,2,2,2,31,33
41610227,1,2,2,2,266,268
22245308,1,2,2,2,75,77
25330881,1,2,2,2,32,34
24938363,1,2,2,2,111,113
67413966,1,2,2,2,119,121
67389768,1,2,2,2,40,42
8333434,1,2,2,2,32,34
207982806,1,2,2,2,62,64
26453990,1,2,2,2,47,49
27230447,1,2,2,2,855,857
31388374,1,2,2,2,8,10
72288385,1,2,2,2,89,91
32031671,1,2,2,2,60,62
31883559,1,2,2,2,153,155
31859354,1,2,2,2,18,20
47303156,1,2,2,2,7186,7188
47296478,1,2,2,2,9,11
42266853,1,2,2,2,56,58
42157224,1,2,2,2,34,36
12570960,1,2,2,2,88,90
36562126,1,2,2,2,7,9
36367780,1,2,2,2,37,39
43563023,1,2,2,2,1046,1048
43435048,1,2,2,2,3,5
7498839,1,2,2,2,41,43
8084564,1,2,2,2,42,44
8054600,1,2,2,2,49,51
8048172,1,2,2,2,71,73
7947767,1,2,2,2,58,60
7830653,1,2,2,2,37,39
8152682,1,2,2,2,84,86
209050363,1,2,2,2,2374,2376
59301631,1,2,2,2,122,124
27009377,1,2,2,2,24441,24443
64482579,1,2,2,2,46,48
64408895,1,2,2,2,14,16
8356068,1,2,2,2,32,34
51347455,1,2,2,2,1930,1932
51035578,1,2,2,2,104,106
65284896,1,2,2,2,104,106
7200458,1,2,2,2,769,771
7792702,1,2,2,2,28,30
7686740,1,2,2,2,36,38
7661211,1,2,2,2,41,43
12541847,1,2,2,2,84,86
12422802,1,2,2,2,55,57
121365022,1,2,2,2,79,81
121266996,1,2,2,2,2166,2168
121120685,1,2,2,2,30,32
120645004,1,2,2,2,18,20
120552916,1,2,2,2,4488,4490
35157507,1,2,2,2,21,23
35100723,1,2,2,2,60,62
21373587,1,2,2,2,79,81
7631259,1,2,2,2,35,37
7536707,1,2,2,2,3321,3323
21078809,1,2,2,2,114,116
20925868,1,2,2,2,33,35
73175911,1,2,2,2,55,57
22009185,1,2,2,2,25746,25748
21828102,1,2,2,2,5,7
72753960,1,2,2,2,54,56
55092140,1,2,2,2,2,4
12897541,1,2,2,2,17,19
12867770,1,2,2,2,9,11
12815044,1,2,2,2,45,47
12751436,1,2,2,2,47,49
12721855,1,2,2,2,66,68
48986797,1,2,2,2,75,77
48809530,1,2,2,2,144,146
63781708,1,2,2,2,75,77
63484545,1,2,2,2,35,37
13456586,1,2,2,2,14,16
20634661,1,2,2,2,31,33
20579297,1,2,2,2,71,73
73772199,1,2,2,2,15,17
32510624,1,2,2,2,2,4
6878176,1,2,2,2,51,53
6761088,1,2,2,2,51,53
211424840,1,2,2,2,17834,17836
6983507,1,2,2,2,168,170
211385738,1,2,2,2,167,169
211045909,1,2,2,2,51,53
63913556,1,2,2,2,91,93
48240869,1,2,2,2,29,31
48146255,1,2,2,2,608,610
87498778,1,2,2,2,15,17
57691409,1,2,2,2,41,43
76874201,1,2,2,2,29,31
76316753,1,2,2,2,5,7
13756887,1,2,2,2,1220,1222
85362344,1,2,2,2,9,11
85142450,1,2,2,2,58,60
14253670,1,2,2,2,247,249
56336987,1,2,2,2,31,33
20115556,1,2,2,2,347,349
63278481,1,2,2,2,266,268
27654360,1,2,2,2,168,170
27633916,1,2,2,2,68,70
27947194,1,2,2,2,70,72
44004275,1,2,2,2,16,18
46092879,1,2,2,2,42,44
46004215,1,2,2,2,36,38
13567286,1,2,2,2,23,25
19814937,1,2,2,2,178,180
14676876,1,2,2,2,3,5
14584161,1,2,2,2,669,671
14533057,1,2,2,2,29,31
14502661,1,2,2,2,81,83
37121721,1,2,2,2,0,2
36721693,1,2,2,2,851,853
6331678,1,2,2,2,19,21
6294216,1,2,2,2,539,541
6200287,1,2,2,2,48,50
20782880,1,2,2,2,11469,11471
20755643,1,2,2,2,2,4
34519323,1,2,2,2,74,76
56014189,1,2,2,2,6,8
84710559,1,2,2,2,16,18
77262801,1,2,2,2,15,17
47703789,1,2,2,2,51,53
47543186,1,2,2,2,14,16
83666131,1,2,2,2,31,33
82814072,1,2,2,2,547,549
56778455,1,2,2,2,60,62
19775234,1,2,2,2,65,67
6110190,1,2,2,2,46,48
28604443,1,2,2,2,33,35
62760268,1,2,2,2,25,27
62168761,1,2,2,2,32,34
38598166,1,2,2,2,54,56
38521147,1,2,2,2,59,61
212985880,1,2,2,2,20,22
212667590,1,2,2,2,257,259
212568910,1,2,2,2,28,30
76020636,1,2,2,2,15,17
77636397,1,2,2,2,38,40
15401825,1,2,2,2,74,76
15232189,1,2,2,2,7,9
33165300,1,2,2,2,1,3
33125710,1,2,2,2,16,18
33106717,1,2,2,2,179,181
62015824,1,2,2,2,143,145
29313718,1,2,2,2,3269,3271
29238599,1,2,2,2,16,18
5840148,1,2,2,2,92,94
214328077,1,2,2,2,99,101
214058163,1,2,2,2,312,314
213636543,1,2,2,2,145,147
213376612,1,2,2,2,56,58
213342663,1,2,2,2,408,410
41269631,1,2,2,2,48,50
48013050,1,2,2,2,1456,1458
41230742,1,2,2,2,39,41
81961713,1,2,2,2,74,76
16219476,1,2,2,2,16,18
81327245,1,2,2,2,0,2
16869522,1,2,2,2,8454,8456
217075905,1,2,2,2,4098,4100
216929603,1,2,2,2,3236,3238
216061899,1,2,2,2,8383,8385
215897538,1,2,2,2,487,489
215853780,1,2,2,2,461,463
215835779,1,2,2,2,1088,1090
215802134,1,2,2,2,466,468
214832028,1,2,2,2,590,592
19680736,1,2,2,2,265,267
19632278,1,2,2,2,51,53
16349187,1,2,2,2,75,77
17655247,1,2,2,2,99,101
17499920,1,2,2,2,0,2
33741582,1,2,2,2,30,32
40692234,1,2,2,2,507,509
48128989,1,2,2,2,7,9
29186422,1,2,2,2,9,11
30581151,1,2,2,2,2,4
30418271,1,2,2,2,17,19
30131410,1,2,2,2,544,546
60322978,1,2,2,2,0,2
218013306,1,2,2,2,42,44
217749218,1,2,2,2,245,247
217734820,1,2,2,2,1800,1802
217380833,1,2,2,2,352,354
32953563,1,2,2,2,149,151
218649506,1,2,2,2,4077,4079
219920576,1,2,2,2,54,56
220611784,1,2,2,2,129,131
220934763,1,2,2,2,83,85
220213133,1,2,2,2,559,561
38242922,1,2,2,2,158,160
49581254,1,2,2,2,435,437
219845571,1,2,2,2,163,165
45358779,1,2,2,2,1341,1343
45339611,1,2,2,2,0,2
3827980,1,2,2,2,55,57
56950129,1,2,2,2,33,35
18041613,1,2,2,2,719,721
18172938,1,2,2,2,92,94
18069930,1,2,2,2,28,30
50448060,1,2,2,2,76,78
31675252,1,2,2,2,86,88
42698774,1,2,2,2,46,48
202018922,1,2,2,2,59,61
10018651,1,2,2,2,2507,2509
42082573,1,2,2,2,44,46
42725901,1,2,2,2,5,7
53123610,1,2,2,2,1,3
35934063,1,2,2,2,17,19
69867462,1,2,2,2,87,89
69828688,1,2,2,2,15,17
219297162,1,2,2,2,575,577
221856238,1,2,2,2,31,33
220484191,1,2,2,2,2907,2909
220336636,1,2,2,2,98,100
220330293,1,2,2,2,874,876
45417369,1,2,2,2,297,299
